# Per-cobra open-loop response of the two blind moves, measured 2026-09-14 with the
# dots rotated 90 deg in theta so both moves were visible to MCS.
#
# landingGain: measured phi change over commanded, for the ramp's move to the
#   landing fraction, whose start is the measured iteration-7 angle.
# targetGain:  the same for the move to dotTarget, commanded as a fraction of the
#   chord from the tracker's belief that it is at the landing fraction.
#
# The two are only weakly related (r = 0.39), so one gain cannot stand for both.
# dotTarget for a depth D, given the measured iteration-7 angle phi7:
#   landed = phi7 + landingGain * (phiAt(landing) - phi7)
#   dotTarget = landing + (phiAt(D) - landed) / (targetGain * chord)
# calibrated False means the fleet default applies.
cobraId,landingGain,targetGain,calibrated
1780,1.1696,1.1743,True
1781,1.1578,0.8225,True
1782,1.2690,1.0011,True
1783,1.0605,1.0656,True
1784,1.0467,1.0266,True
1785,1.0196,0.9705,True
1786,0.8567,1.0124,True
1787,1.1783,1.2435,True
1788,0.9366,1.1400,True
1789,1.3318,0.9719,True
1790,1.0000,1.0000,False
1791,1.0000,1.0000,False
1792,1.0000,1.0000,False
1793,1.2146,1.3640,True
1794,1.1150,1.2425,True
1795,0.9256,0.9049,True
1796,0.9579,1.0092,True
1797,0.7825,1.0135,True
1798,1.0000,1.0000,False
1799,1.0145,1.0066,True
1800,1.2347,1.1063,True
1801,1.0037,1.1740,True
1802,1.0431,1.0244,True
1803,0.8954,0.9385,True
1804,1.1863,1.0216,True
1805,0.9928,0.8569,True
1806,1.1554,1.0556,True
1807,1.2132,1.2498,True
1808,1.2886,0.9059,True
1809,0.9945,1.0264,True
1810,1.1241,1.2216,True
1811,1.0772,0.9830,True
1812,1.1939,1.5559,True
1813,1.2389,1.1233,True
1814,1.0760,1.0596,True
1815,1.0456,0.8259,True
1816,0.9737,1.1017,True
1817,1.0566,1.1299,True
1818,1.1187,0.8029,True
1819,1.0544,1.0560,True
1820,0.9750,1.4268,True
1821,1.1775,1.0368,True
1822,1.2978,1.4732,True
1823,0.9590,1.2308,True
1824,1.1526,1.1036,True
1825,1.0000,1.0000,False
1826,0.9039,0.8858,True
1827,1.0707,0.9185,True
1828,0.9676,0.8596,True
1829,1.1147,0.9607,True
1830,1.1044,1.0949,True
1831,1.0550,1.0143,True
1832,1.1414,1.0060,True
1833,1.1313,0.9768,True
1834,1.3213,1.0070,True
1835,1.0822,1.2934,True
1836,1.0000,1.0000,False
1837,1.0654,1.1211,True
1838,1.0120,1.0707,True
1839,1.0900,1.1075,True
1840,1.1642,0.9979,True
1841,1.1590,0.8198,True
1842,1.1793,1.0506,True
1843,0.9218,0.9458,True
1844,1.1680,1.0329,True
1845,1.0818,1.3562,True
1846,1.0959,0.7456,True
1847,0.9972,0.9016,True
1848,0.8340,1.2366,True
1849,1.1948,1.2067,True
1850,0.8713,0.8481,True
1851,0.9924,1.0136,True
1852,1.1626,1.1928,True
1853,1.0412,1.1022,True
1854,1.0060,1.1755,True
1855,1.0000,1.0000,False
1856,1.0649,0.8916,True
1857,1.0042,0.9813,True
1858,1.0714,1.0580,True
1859,1.0496,0.8383,True
1860,1.0254,0.9202,True
1861,1.0624,1.2534,True
1862,1.0477,1.1156,True
1863,1.0720,1.1407,True
1864,1.0870,1.3258,True
1865,1.9093,1.5115,True
1866,1.0727,0.9766,True
1867,1.3924,1.0139,True
1868,1.1390,1.1103,True
1869,1.1441,1.1004,True
1870,1.0065,1.0935,True
1871,1.0315,0.9703,True
1872,1.0809,1.0871,True
1873,0.9857,1.5276,True
1874,0.9980,0.9343,True
1875,1.2504,0.9693,True
1876,1.2714,0.9474,True
1877,1.0397,1.2268,True
1878,1.2104,1.0235,True
1879,1.0945,1.2199,True
1880,1.1316,0.9875,True
1881,1.0072,1.0261,True
1882,1.0000,1.0000,False
1883,1.0222,1.0843,True
1884,1.0881,0.8539,True
1885,1.0775,1.0273,True
1886,1.0143,1.0226,True
1887,1.2727,0.8297,True
1888,0.9579,1.0799,True
1889,1.1428,0.9849,True
1890,1.0270,1.0775,True
1891,0.9707,1.0462,True
1892,1.0067,1.3312,True
1893,1.0825,0.8710,True
1894,1.0484,0.9565,True
1895,1.0945,1.2077,True
1896,1.0166,0.9771,True
1897,1.0174,1.0764,True
1898,1.0288,0.8675,True
1899,1.2914,1.3190,True
1900,1.0662,0.8796,True
1901,1.0712,0.9672,True
1902,1.1144,0.9872,True
1903,1.0000,1.0000,False
1904,1.2152,1.1321,True
1905,1.0336,1.0521,True
1906,0.9955,1.2217,True
1907,0.9738,1.0006,True
1908,1.0470,1.0192,True
1909,1.0800,1.1148,True
1910,1.1808,1.2516,True
1911,1.0464,1.2552,True
1912,1.1662,1.1178,True
1913,1.5439,1.5280,True
1914,0.9868,0.9769,True
1915,1.0923,0.9976,True
1916,1.1473,0.9806,True
1917,0.9913,0.8963,True
1918,1.1820,0.9493,True
1919,1.0000,1.0000,False
1920,1.0250,1.1266,True
1921,0.9231,0.9440,True
1922,1.0775,1.0670,True
1923,1.0244,1.0356,True
1924,1.1945,0.9921,True
1925,1.1793,1.2728,True
1926,1.0248,1.0803,True
1927,0.8732,0.9034,True
1928,1.1066,0.9176,True
1929,0.9460,0.9082,True
1930,1.2195,1.1890,True
1931,1.2448,1.1384,True
1932,0.9745,0.9647,True
1933,0.9591,1.0006,True
1934,1.0019,0.9403,True
1935,1.0030,1.0185,True
1936,1.0540,1.0703,True
1937,0.9718,0.9031,True
1938,0.9695,1.0748,True
1939,1.2754,1.3535,True
1940,0.9352,0.8873,True
1941,1.1758,1.0051,True
1942,1.0333,0.9873,True
1943,1.2014,1.2134,True
1944,1.0760,1.3535,True
1945,1.3294,1.2165,True
1946,1.0228,1.0111,True
1947,1.2744,1.1067,True
1948,1.2168,0.8666,True
1949,1.1614,0.9491,True
1950,0.9604,0.9347,True
1951,1.2110,0.9081,True
1952,0.8650,1.0184,True
1953,1.1409,1.1494,True
1954,1.5230,1.1237,True
1955,1.0364,1.0773,True
1956,1.1562,1.2745,True
1957,0.9671,1.0459,True
1958,0.9527,1.0855,True
1959,0.8895,1.1467,True
1960,1.1390,0.9791,True
1961,1.0361,1.1518,True
1962,1.1163,1.0728,True
1963,1.4944,1.4881,True
1964,1.0653,1.0535,True
1965,1.0074,0.9650,True
1966,1.0848,1.1313,True
1967,1.0495,0.8724,True
1968,1.1608,1.1131,True
1969,1.1750,0.9478,True
1970,1.0887,1.1356,True
1971,1.3096,1.1685,True
1972,1.1028,1.0591,True
1973,1.0423,1.1496,True
1974,1.2926,0.8947,True
1975,1.2166,1.0013,True
1976,1.1820,0.9584,True
1977,1.1809,1.2330,True
1978,1.0286,1.0193,True
1979,1.0234,1.0399,True
1980,1.3201,1.3629,True
1981,0.9548,1.0043,True
1982,1.0295,0.7748,True
1983,1.0838,1.3471,True
1984,1.0564,1.1701,True
1985,1.0287,1.2230,True
1986,1.0252,1.2752,True
1987,0.8818,1.3828,True
1988,1.0699,1.0070,True
1989,1.1891,1.1918,True
1990,1.0927,1.0862,True
1991,1.0163,0.9582,True
1992,0.9505,1.1352,True
1993,1.2847,1.4579,True
1994,1.1564,0.9315,True
1995,1.0045,1.1995,True
1996,0.9769,1.1899,True
1997,1.2166,1.0667,True
1998,1.0750,1.0782,True
1999,0.9636,1.1369,True
2000,0.9545,0.9118,True
2001,1.0916,0.7741,True
2002,1.2307,1.0332,True
2003,1.0884,1.2423,True
2004,1.0023,1.1752,True
2005,1.1312,1.2487,True
2006,1.0476,1.1767,True
2007,1.0176,0.9342,True
2008,1.2482,0.8604,True
2009,1.2715,0.9565,True
2010,1.2341,1.2144,True
2011,1.1682,1.1363,True
2012,0.9831,0.9434,True
2013,1.0634,1.1305,True
2014,0.9970,1.1549,True
2015,1.1311,0.8927,True
2016,1.1772,1.0319,True
2017,1.1199,1.1749,True
2018,1.1345,1.1361,True
2019,1.0846,1.1570,True
2020,1.0029,0.9536,True
2021,1.3176,1.1019,True
2022,1.3753,1.3855,True
2023,1.2723,1.2932,True
2024,1.0799,0.9679,True
2025,0.9417,0.9165,True
2026,1.0584,0.9267,True
2027,1.0802,1.0813,True
2028,1.0848,1.1839,True
2029,1.1566,1.0584,True
2030,1.0570,1.2731,True
2031,1.0490,0.9427,True
2032,1.0650,0.9498,True
2033,1.0000,1.0000,False
2034,1.1281,0.9682,True
2035,0.9964,0.9708,True
2036,1.2673,1.0535,True
2037,1.0827,1.0602,True
2038,1.2161,1.1003,True
2039,1.0737,0.9143,True
2040,1.0223,1.1369,True
2041,1.0700,1.0928,True
2042,1.0977,1.0410,True
2043,0.8744,0.9947,True
2044,1.1419,1.1166,True
2045,1.0010,1.0100,True
2046,1.1934,0.9072,True
2047,1.2773,1.1953,True
2048,0.9564,1.0816,True
2049,1.1733,1.1980,True
2050,1.1460,1.0194,True
2051,1.4324,1.1617,True
2052,1.4610,0.9332,True
2053,1.0000,1.0000,False
2054,1.0709,1.1267,True
2055,1.1132,1.0027,True
2056,0.9737,1.1135,True
2057,1.1627,1.0941,True
2058,1.4335,1.0786,True
2059,1.2251,1.2379,True
2060,1.1625,1.0232,True
2061,1.4138,0.7784,True
2062,1.1162,0.9757,True
2063,1.0422,0.9054,True
2064,1.0874,1.1351,True
2065,1.0143,0.9419,True
2066,0.9459,0.9909,True
2067,1.2520,1.1046,True
2068,0.9216,0.9240,True
2069,1.0941,0.8656,True
2070,1.0322,1.1753,True
2071,1.0512,0.9937,True
2072,1.2414,1.2438,True
2073,1.1982,1.3142,True
2074,1.1369,0.8198,True
2075,1.3296,1.0120,True
2076,1.3229,1.5075,True
2077,1.1490,1.4168,True
2078,1.1262,1.0284,True
2079,0.7162,1.0904,True
2080,1.0761,1.0498,True
2081,1.2348,1.3601,True
2082,1.1174,1.0430,True
2083,1.1686,1.0745,True
2084,1.2403,0.8451,True
2085,1.0356,0.9335,True
2086,1.1686,1.0173,True
2087,1.3233,1.0219,True
2088,1.0000,1.0662,True
2089,0.9842,1.0484,True
2090,1.0758,1.2433,True
2091,1.1995,0.9813,True
2092,1.6485,1.0190,True
2093,1.0858,1.2074,True
2094,1.0164,0.8604,True
2095,1.1314,1.0342,True
2096,1.1498,0.9560,True
2097,0.8573,0.7623,True
2098,1.0000,1.0000,False
2099,0.8525,0.7782,True
2100,1.1737,0.9175,True
2101,1.1137,0.9488,True
2102,1.0181,0.9784,True
2103,1.2437,1.2790,True
2104,1.0177,0.9483,True
2105,1.0058,0.9698,True
2106,1.0530,0.9987,True
2107,0.8834,0.9197,True
2108,1.2354,0.9502,True
2109,1.2773,1.0312,True
2110,1.0680,0.9170,True
2111,1.1292,1.1797,True
2112,1.1322,1.1846,True
2113,0.8670,0.7466,True
2114,1.1743,0.8942,True
2115,1.1826,1.1487,True
2116,1.1537,1.1994,True
2117,1.1607,1.0051,True
2118,1.0170,1.0815,True
2119,0.8764,0.8830,True
2120,1.1151,1.2382,True
2121,1.0732,0.5893,True
2122,1.1908,1.1479,True
2123,1.4157,1.2669,True
2124,1.2175,1.5501,True
2125,1.1893,0.9595,True
2126,1.0624,1.2486,True
2127,0.9995,1.1218,True
2128,1.0507,0.7980,True
2129,1.0797,1.0344,True
2130,0.8855,0.8670,True
2131,0.9660,0.8777,True
2132,1.0113,1.0190,True
2133,0.9935,1.0341,True
2134,0.9792,0.9139,True
2135,1.1103,1.0900,True
2136,1.1697,1.2312,True
2137,1.0059,0.9722,True
2138,1.0479,0.9056,True
2139,1.1661,1.0733,True
2140,1.2927,1.3511,True
2141,1.0578,1.0728,True
2142,1.2030,0.9669,True
2143,1.0361,1.1607,True
2144,1.1393,1.0787,True
2145,1.3228,1.2001,True
2146,1.1625,1.0769,True
2147,0.8708,1.0284,True
2148,1.1628,0.9876,True
2149,1.2070,0.9202,True
2150,1.1060,1.0856,True
2151,1.0891,0.9823,True
2152,1.0195,0.8622,True
2153,1.0855,1.2202,True
2154,0.9825,1.0388,True
2155,1.1366,1.1731,True
2156,1.1928,1.3819,True
2157,0.9556,1.1010,True
2158,1.2110,1.0970,True
2159,0.9616,0.9757,True
2160,1.0872,0.8648,True
2161,1.1247,1.0114,True
2162,0.8719,1.0278,True
2163,1.2254,1.0292,True
2164,0.9950,1.2231,True
2165,1.3746,1.1778,True
2166,1.0421,0.9247,True
2167,1.1442,1.0956,True
2168,1.1995,1.2018,True
2169,0.9764,0.9201,True
2170,1.0091,0.9569,True
2171,1.1142,0.9709,True
2172,1.0054,1.0025,True
2173,1.3017,1.0172,True
2174,1.0595,0.9466,True
2175,1.1006,0.9872,True
2176,1.1809,1.0793,True
2177,1.1623,0.9865,True
2178,1.1259,1.1234,True
2179,1.0165,1.0762,True
2180,0.8980,1.1068,True
2181,1.1603,0.8281,True
2182,1.0000,1.0000,False
2183,1.1324,1.0899,True
2184,0.9123,1.1228,True
2185,0.9177,0.8706,True
2186,1.0835,1.0569,True
2187,1.0482,0.8991,True
2188,1.0875,1.1257,True
2189,1.0610,1.0465,True
2190,1.2170,1.3096,True
2191,0.9926,1.0055,True
2192,1.0335,0.8826,True
2193,1.2383,1.3048,True
2194,1.0773,1.1915,True
2195,1.0635,0.9890,True
2196,1.0304,0.8776,True
2197,1.1486,1.0433,True
2198,1.0507,0.9948,True
2199,0.9994,1.1095,True
2200,1.0631,1.1013,True
2201,1.0338,0.9924,True
2202,1.1815,1.2767,True
2203,1.0061,1.1851,True
2204,1.1929,0.9897,True
2205,1.0467,1.2249,True
2206,0.9589,0.9567,True
2207,1.2321,1.1362,True
2208,1.1622,1.1108,True
2209,1.0686,0.9099,True
2210,0.9821,1.0677,True
2211,1.1040,1.0763,True
2212,0.7852,1.2819,True
2213,1.2021,0.9667,True
2214,1.1713,1.1696,True
2215,1.4374,0.9902,True
2216,1.2009,1.0138,True
2217,1.1075,0.9833,True
2218,1.0612,1.2247,True
2219,1.2406,1.3394,True
2220,0.8376,1.4448,True
2221,1.1603,1.1631,True
2222,1.0560,1.1418,True
2223,1.0195,1.0768,True
2224,1.0875,1.0045,True
2225,0.9912,1.0449,True
2226,1.0636,1.0079,True
2227,0.8950,1.0786,True
2228,0.8879,1.1098,True
2229,0.7362,0.9831,True
2230,0.9626,0.9073,True
2231,1.1253,1.1900,True
2232,1.1745,0.9491,True
2233,1.0176,1.3178,True
2234,1.0261,0.9290,True
2235,1.3392,1.1320,True
2236,0.8860,1.2280,True
2237,1.2229,0.8504,True
2238,1.0352,0.8573,True
2239,1.0771,1.0498,True
2240,1.0981,1.3104,True
2241,1.2170,0.9472,True
2242,1.1527,0.8316,True
2243,1.1053,1.0779,True
2244,1.0637,1.1893,True
2245,0.9936,0.8935,True
2246,1.1411,1.0394,True
2247,1.2329,1.0703,True
2248,1.0496,1.1258,True
2249,1.0454,1.0934,True
2250,1.1715,1.0627,True
2251,1.2782,1.2206,True
2252,0.9419,1.1112,True
2253,1.0000,1.0000,False
2254,1.1188,0.9643,True
2255,0.8501,0.9357,True
2256,1.1035,1.1223,True
2257,1.1987,1.1260,True
2258,1.0935,1.1410,True
2259,1.1773,1.1339,True
2260,0.9826,0.9744,True
2261,0.8542,1.1073,True
2262,1.2641,0.6031,True
2263,0.9926,0.9597,True
2264,1.1318,1.0517,True
2265,1.1240,1.1168,True
2266,1.3333,1.1680,True
2267,1.3087,1.1134,True
2268,1.1418,1.0045,True
2269,0.8163,0.7855,True
2270,1.0616,0.8634,True
2271,1.0858,1.1860,True
2272,1.3167,1.0764,True
2273,1.4875,1.3414,True
2274,1.1286,1.0578,True
2275,0.9039,0.8484,True
2276,1.0876,1.0190,True
2277,1.2587,1.2401,True
2278,0.9137,0.8966,True
2279,1.2614,1.0725,True
2280,1.1063,1.0620,True
2281,0.9569,1.0952,True
2282,1.2093,0.8506,True
2283,1.2514,1.1083,True
2284,0.9512,0.9755,True
2285,1.1336,1.0156,True
2286,0.9840,1.1806,True
2287,1.0086,1.1943,True
2288,1.0206,0.9035,True
2289,1.0573,0.9457,True
2290,1.0076,0.9996,True
2291,1.1883,0.9884,True
2292,1.0376,0.8675,True
2293,1.0529,1.2485,True
2294,0.9432,0.8214,True
2295,0.9309,1.1354,True
2296,1.1471,0.9413,True
2297,1.2745,1.2637,True
2298,0.9952,1.0783,True
2299,0.9989,0.7980,True
2300,1.0740,1.0167,True
2301,1.0640,1.0540,True
2302,1.0880,0.9526,True
2303,0.7560,1.1133,True
2304,0.8884,1.1765,True
2305,1.0708,0.9500,True
2306,0.9842,0.9848,True
2307,0.8762,0.8678,True
2308,1.1069,1.1937,True
2309,1.1870,0.9732,True
2310,0.9499,1.0202,True
2311,1.0666,1.1711,True
2312,0.9907,0.9660,True
2313,1.3417,0.8078,True
2314,1.0815,1.0167,True
2315,1.0113,1.0701,True
2316,0.9062,0.9524,True
2317,1.0909,1.0685,True
2318,1.0782,0.9966,True
2319,0.9798,0.9576,True
2320,0.8726,1.1540,True
2321,0.9582,0.9367,True
2322,0.9668,1.0109,True
2323,0.9588,0.9980,True
2324,0.7647,0.9045,True
2325,1.1764,0.9927,True
2326,1.0626,0.9088,True
2327,1.2318,0.9797,True
2328,1.1195,0.8226,True
2329,1.2361,1.1477,True
2330,0.9828,0.8467,True
2331,1.1921,1.0397,True
2332,1.5083,1.3061,True
2333,1.2900,1.0422,True
2334,1.4146,1.2482,True
2335,1.0337,1.0048,True
2336,1.1231,0.9924,True
2337,1.2909,1.3526,True
2338,1.0327,0.8213,True
2339,1.0414,0.9215,True
2340,0.8135,1.3016,True
2341,1.0170,0.8423,True
2342,1.1098,1.0603,True
2343,1.0079,1.0291,True
2344,1.0646,0.8882,True
2345,0.9393,0.8763,True
2346,0.8039,0.9218,True
2347,0.9431,0.8555,True
2348,1.0318,1.2347,True
2349,0.7795,0.7582,True
2350,1.1518,1.2551,True
2351,0.8520,0.9829,True
2352,1.0000,1.0000,False
2353,1.0024,0.8363,True
2354,0.7811,1.0905,True
2355,0.9593,1.0620,True
2356,1.0630,0.8819,True
2357,0.8847,1.0177,True
2358,1.0510,1.0144,True
2359,0.9273,1.0422,True
2360,1.0000,1.0000,False
2361,0.9722,0.9336,True
2362,1.0342,1.0261,True
2363,0.9721,0.9281,True
2364,1.3440,1.2629,True
2365,1.0996,0.9743,True
2366,1.0629,1.0744,True
2367,0.9977,1.0360,True
2368,1.0942,0.9732,True
2369,0.9040,0.8323,True
2370,1.0303,1.3635,True
2371,0.9646,1.0465,True
2372,0.9250,1.0837,True
2373,0.9646,0.9015,True
2374,0.9759,0.9570,True
2375,0.9797,0.9969,True
2376,1.1184,1.0748,True
2377,0.7577,1.3471,True
2378,0.9091,1.0074,True
2379,1.0863,1.0663,True
2380,1.0000,1.0000,False
2381,0.8794,0.9200,True
2382,0.8656,0.9752,True
2383,1.1607,0.8625,True
2384,0.9332,0.9313,True
2385,0.9757,0.8142,True
2386,0.8768,0.9706,True
2387,1.0644,0.9729,True
2388,0.9705,1.0648,True
2389,0.9464,1.3370,True
2390,1.1448,1.1184,True
2391,1.0611,1.0709,True
2392,1.2372,1.3162,True
2393,1.0857,0.8161,True
2394,1.1241,1.0680,True
