id,x_meas,y_meas,r_meas,x_tran,y_tran,r_tran
1.72000e+02,4.84590e+03,2.93090e+03,1.02800e+01,4.84612e+03,2.93056e+03,1.00602e+01
1.73000e+02,4.93530e+03,2.87170e+03,1.05200e+01,4.93541e+03,2.87164e+03,1.00604e+01
1.74000e+02,5.02450e+03,2.81290e+03,1.02000e+01,5.02471e+03,2.81273e+03,1.00600e+01
1.75000e+02,5.11410e+03,2.75350e+03,1.03000e+01,5.11400e+03,2.75383e+03,1.00591e+01
1.76000e+02,5.20350e+03,2.69510e+03,1.01200e+01,5.20330e+03,2.69493e+03,1.00578e+01
1.77000e+02,5.29250e+03,2.63590e+03,9.78000e+00,5.29258e+03,2.63605e+03,1.00561e+01
1.78000e+02,5.38150e+03,2.57730e+03,1.00800e+01,5.38187e+03,2.57718e+03,1.00540e+01
1.79000e+02,5.47150e+03,2.51850e+03,9.72000e+00,5.47114e+03,2.51832e+03,1.00517e+01
1.80000e+02,5.56030e+03,2.45950e+03,1.00800e+01,5.56040e+03,2.45948e+03,1.00489e+01
1.81000e+02,5.64970e+03,2.40050e+03,1.00800e+01,5.64964e+03,2.40065e+03,1.00459e+01
1.82000e+02,5.73910e+03,2.34170e+03,9.52000e+00,5.73887e+03,2.34183e+03,1.00428e+01
1.83000e+02,5.82830e+03,2.28350e+03,9.88000e+00,5.82808e+03,2.28303e+03,1.00394e+01
1.84000e+02,5.91750e+03,2.22430e+03,1.02200e+01,5.91727e+03,2.22425e+03,1.00359e+01
1.85000e+02,6.00650e+03,2.16530e+03,9.68000e+00,6.00644e+03,2.16549e+03,1.00322e+01
1.86000e+02,6.09570e+03,2.10650e+03,9.72000e+00,6.09559e+03,2.10674e+03,1.00283e+01
1.87000e+02,6.18450e+03,2.04810e+03,9.64000e+00,6.18472e+03,2.04801e+03,1.00243e+01
1.88000e+02,6.27350e+03,1.98950e+03,9.88000e+00,6.27382e+03,1.98930e+03,1.00202e+01
1.89000e+02,6.36270e+03,1.93050e+03,9.88000e+00,6.36290e+03,1.93061e+03,1.00157e+01
1.90000e+02,6.45190e+03,1.87230e+03,1.00800e+01,6.45195e+03,1.87195e+03,1.00111e+01
1.91000e+02,6.54110e+03,1.81330e+03,9.62000e+00,6.54097e+03,1.81330e+03,1.00059e+01
1.92000e+02,6.62950e+03,1.75470e+03,1.00200e+01,6.62996e+03,1.75467e+03,1.00003e+01
1.93000e+02,6.71830e+03,1.69630e+03,9.92000e+00,6.71891e+03,1.69608e+03,9.99399e+00
1.94000e+02,6.80790e+03,1.63750e+03,1.04200e+01,6.80783e+03,1.63751e+03,9.98701e+00
1.95000e+02,6.89650e+03,1.57890e+03,9.34000e+00,6.89671e+03,1.57898e+03,9.97886e+00
1.96000e+02,4.39350e+03,3.11830e+03,9.94000e+00,4.39350e+03,3.11843e+03,1.00526e+01
1.97000e+02,4.48250e+03,3.05950e+03,1.02800e+01,4.48272e+03,3.05951e+03,1.00552e+01
1.98000e+02,4.57230e+03,3.00110e+03,1.04400e+01,4.57196e+03,3.00059e+03,1.00572e+01
1.99000e+02,4.66150e+03,2.94130e+03,1.04000e+01,4.66122e+03,2.94166e+03,1.00586e+01
2.00000e+02,4.75130e+03,2.88290e+03,1.07200e+01,4.75049e+03,2.88274e+03,1.00596e+01
2.01000e+02,4.84030e+03,2.82370e+03,1.02800e+01,4.83977e+03,2.82383e+03,1.00599e+01
2.02000e+02,4.92850e+03,2.76530e+03,1.07200e+01,4.92905e+03,2.76492e+03,1.00599e+01
2.03000e+02,5.01810e+03,2.70590e+03,1.02200e+01,5.01834e+03,2.70601e+03,1.00592e+01
2.04000e+02,5.10770e+03,2.64730e+03,1.02600e+01,5.10763e+03,2.64712e+03,1.00583e+01
2.05000e+02,5.19670e+03,2.58850e+03,1.02200e+01,5.19692e+03,2.58823e+03,1.00568e+01
