id,x_dot,y_dot,r_dot
8.70000e+02,4.96956e+03,3.94119e+03,1.00263e+01
8.71000e+02,5.06345e+03,3.99248e+03,1.00269e+01
8.72000e+02,5.15733e+03,4.04376e+03,1.00272e+01
8.73000e+02,5.25121e+03,4.09504e+03,1.00273e+01
8.74000e+02,5.34509e+03,4.14631e+03,1.00269e+01
8.75000e+02,5.43896e+03,4.19756e+03,1.00264e+01
8.76000e+02,5.53281e+03,4.24881e+03,1.00255e+01
8.77000e+02,5.62665e+03,4.30004e+03,1.00243e+01
8.78000e+02,5.72047e+03,4.35126e+03,1.00229e+01
8.79000e+02,5.81426e+03,4.40246e+03,1.00212e+01
8.80000e+02,5.90804e+03,4.45364e+03,1.00193e+01
8.81000e+02,6.00179e+03,4.50481e+03,1.00173e+01
8.82000e+02,6.09551e+03,4.55595e+03,1.00151e+01
8.83000e+02,6.18920e+03,4.60708e+03,1.00127e+01
8.84000e+02,6.28286e+03,4.65819e+03,1.00102e+01
8.85000e+02,6.37648e+03,4.70927e+03,1.00075e+01
8.86000e+02,6.47008e+03,4.76033e+03,1.00048e+01
8.87000e+02,6.56364e+03,4.81138e+03,1.00020e+01
8.88000e+02,6.65716e+03,4.86239e+03,9.99897e+00
8.89000e+02,6.75065e+03,4.91339e+03,9.99587e+00
8.90000e+02,6.84410e+03,4.96436e+03,9.99270e+00
8.91000e+02,6.93751e+03,5.01531e+03,9.98938e+00
8.92000e+02,7.03088e+03,5.06623e+03,9.98584e+00
8.93000e+02,7.12420e+03,5.11713e+03,9.98196e+00
8.94000e+02,7.21748e+03,5.16799e+03,9.97781e+00
8.95000e+02,7.31070e+03,5.21883e+03,9.97332e+00
8.96000e+02,4.69050e+03,3.89423e+03,1.00218e+01
8.97000e+02,4.78435e+03,3.94552e+03,1.00234e+01
8.98000e+02,4.87822e+03,3.99681e+03,1.00246e+01
8.99000e+02,4.97209e+03,4.04809e+03,1.00255e+01
9.00000e+02,5.06597e+03,4.09938e+03,1.00261e+01
9.01000e+02,5.15984e+03,4.15065e+03,1.00264e+01
9.02000e+02,5.25372e+03,4.20192e+03,1.00264e+01
9.03000e+02,5.34758e+03,4.25318e+03,1.00260e+01
9.04000e+02,5.44143e+03,4.30442e+03,1.00253e+01
9.05000e+02,5.53527e+03,4.35565e+03,1.00244e+01
9.06000e+02,5.62910e+03,4.40687e+03,1.00232e+01
9.07000e+02,5.72290e+03,4.45807e+03,1.00217e+01
9.08000e+02,5.81668e+03,4.50925e+03,1.00200e+01
9.09000e+02,5.91044e+03,4.56041e+03,1.00181e+01
9.10000e+02,6.00417e+03,4.61155e+03,1.00161e+01
9.11000e+02,6.09788e+03,4.66268e+03,1.00139e+01
9.12000e+02,6.19155e+03,4.71378e+03,1.00114e+01
9.13000e+02,6.28519e+03,4.76486e+03,1.00090e+01
9.14000e+02,6.37880e+03,4.81592e+03,1.00063e+01
9.15000e+02,6.47238e+03,4.86696e+03,1.00036e+01
9.16000e+02,6.56592e+03,4.91798e+03,1.00007e+01
9.17000e+02,6.65943e+03,4.96897e+03,9.99778e+00
9.18000e+02,6.75290e+03,5.01994e+03,9.99465e+00
9.19000e+02,6.84633e+03,5.07088e+03,9.99143e+00
9.20000e+02,6.93972e+03,5.12180e+03,9.98804e+00
9.21000e+02,7.03307e+03,5.17269e+03,9.98442e+00
9.22000e+02,7.12637e+03,5.22355e+03,9.98049e+00
9.23000e+02,7.21962e+03,5.27439e+03,9.97622e+00
9.24000e+02,4.59921e+03,3.94983e+03,1.00193e+01
9.25000e+02,4.69305e+03,4.00112e+03,1.00210e+01
9.26000e+02,4.78690e+03,4.05241e+03,1.00225e+01
9.27000e+02,4.88076e+03,4.10369e+03,1.00238e+01
9.28000e+02,4.97462e+03,4.15497e+03,1.00247e+01
9.29000e+02,5.06849e+03,4.20625e+03,1.00252e+01
9.30000e+02,5.16235e+03,4.25751e+03,1.00254e+01
9.31000e+02,5.25621e+03,4.30877e+03,1.00252e+01
9.32000e+02,5.35007e+03,4.36001e+03,1.00249e+01
9.33000e+02,5.44391e+03,4.41124e+03,1.00242e+01
9.34000e+02,5.53773e+03,4.46246e+03,1.00232e+01
9.35000e+02,5.63154e+03,4.51365e+03,1.00220e+01
9.36000e+02,5.72533e+03,4.56483e+03,1.00205e+01
9.37000e+02,5.81910e+03,4.61600e+03,1.00188e+01
9.38000e+02,5.91284e+03,4.66714e+03,1.00169e+01
9.39000e+02,6.00655e+03,4.71826e+03,1.00148e+01
9.40000e+02,6.10024e+03,4.76936e+03,1.00126e+01
9.41000e+02,6.19389e+03,4.82044e+03,1.00102e+01
9.42000e+02,6.28752e+03,4.87150e+03,1.00077e+01
9.43000e+02,6.38111e+03,4.92253e+03,1.00050e+01
9.44000e+02,6.47467e+03,4.97354e+03,1.00023e+01
9.45000e+02,6.56819e+03,5.02453e+03,9.99949e+00
9.46000e+02,6.66168e+03,5.07550e+03,9.99648e+00
9.47000e+02,6.75513e+03,5.12644e+03,9.99346e+00
9.48000e+02,6.84854e+03,5.17735e+03,9.99014e+00
9.49000e+02,6.94191e+03,5.22824e+03,9.98665e+00
9.50000e+02,7.03524e+03,5.27910e+03,9.98284e+00
9.51000e+02,7.12852e+03,5.32993e+03,9.97883e+00
9.52000e+02,4.50795e+03,4.00541e+03,1.00164e+01
9.53000e+02,4.60177e+03,4.05670e+03,1.00185e+01
9.54000e+02,4.69560e+03,4.10798e+03,1.00203e+01
9.55000e+02,4.78944e+03,4.15927e+03,1.00217e+01
9.56000e+02,4.88329e+03,4.21055e+03,1.00228e+01
9.57000e+02,4.97715e+03,4.26182e+03,1.00237e+01
9.58000e+02,5.07100e+03,4.31309e+03,1.00241e+01
9.59000e+02,5.16486e+03,4.36434e+03,1.00242e+01
9.60000e+02,5.25871e+03,4.41559e+03,1.00241e+01
9.61000e+02,5.35255e+03,4.46681e+03,1.00237e+01
9.62000e+02,5.44637e+03,4.51803e+03,1.00229e+01
9.63000e+02,5.54018e+03,4.56923e+03,1.00219e+01
9.64000e+02,5.63398e+03,4.62040e+03,1.00206e+01
9.65000e+02,5.72775e+03,4.67156e+03,1.00191e+01
9.66000e+02,5.82150e+03,4.72270e+03,1.00174e+01
9.67000e+02,5.91522e+03,4.77382e+03,1.00156e+01
9.68000e+02,6.00892e+03,4.82492e+03,1.00134e+01
9.69000e+02,6.10259e+03,4.87600e+03,1.00113e+01
9.70000e+02,6.19623e+03,4.92705e+03,1.00088e+01
9.71000e+02,6.28983e+03,4.97809e+03,1.00063e+01
9.72000e+02,6.38341e+03,5.02910e+03,1.00037e+01
9.73000e+02,6.47695e+03,5.08008e+03,1.00010e+01
9.74000e+02,6.57045e+03,5.13104e+03,9.99814e+00
9.75000e+02,6.66392e+03,5.18198e+03,9.99509e+00
9.76000e+02,6.75735e+03,5.23289e+03,9.99194e+00
9.77000e+02,6.85074e+03,5.28378e+03,9.98870e+00
9.78000e+02,6.94409e+03,5.33463e+03,9.98506e+00
9.79000e+02,7.03739e+03,5.38546e+03,9.98125e+00
9.80000e+02,4.41672e+03,4.06096e+03,1.00134e+01
9.81000e+02,4.51052e+03,4.11225e+03,1.00157e+01
9.82000e+02,4.60433e+03,4.16354e+03,1.00177e+01
9.83000e+02,4.69815e+03,4.21483e+03,1.00194e+01
9.84000e+02,4.79199e+03,4.26611e+03,1.00207e+01
9.85000e+02,4.88583e+03,4.31738e+03,1.00218e+01
9.86000e+02,4.97968e+03,4.36864e+03,1.00225e+01
9.87000e+02,5.07352e+03,4.41990e+03,1.00229e+01
9.88000e+02,5.16736e+03,4.47114e+03,1.00230e+01
9.89000e+02,5.26120e+03,4.52237e+03,1.00228e+01
9.90000e+02,5.35502e+03,4.57358e+03,1.00223e+01
9.91000e+02,5.44883e+03,4.62477e+03,1.00215e+01
9.92000e+02,5.54263e+03,4.67595e+03,1.00205e+01
9.93000e+02,5.63640e+03,4.72711e+03,1.00192e+01
9.94000e+02,5.73016e+03,4.77825e+03,1.00177e+01
9.95000e+02,5.82389e+03,4.82937e+03,1.00159e+01
9.96000e+02,5.91760e+03,4.88047e+03,1.00141e+01
9.97000e+02,6.01128e+03,4.93154e+03,1.00121e+01
9.98000e+02,6.10493e+03,4.98259e+03,1.00098e+01
9.99000e+02,6.19855e+03,5.03362e+03,1.00074e+01
1.00000e+03,6.29214e+03,5.08463e+03,1.00049e+01
1.00100e+03,6.38569e+03,5.13561e+03,1.00023e+01
1.00200e+03,6.47921e+03,5.18657e+03,9.99958e+00
1.00300e+03,6.57270e+03,5.23751e+03,9.99670e+00
1.00400e+03,6.66615e+03,5.28841e+03,9.99363e+00
1.00500e+03,6.75956e+03,5.33930e+03,9.99050e+00
1.00600e+03,6.85293e+03,5.39015e+03,9.98706e+00
1.00700e+03,6.94625e+03,5.44097e+03,9.98342e+00
1.00800e+03,4.32553e+03,4.11650e+03,1.00100e+01
1.00900e+03,4.41930e+03,4.16779e+03,1.00126e+01
1.01000e+03,4.51309e+03,4.21907e+03,1.00148e+01
1.01100e+03,4.60689e+03,4.27036e+03,1.00167e+01
1.01200e+03,4.70071e+03,4.32164e+03,1.00183e+01
1.01300e+03,4.79454e+03,4.37291e+03,1.00196e+01
1.01400e+03,4.88837e+03,4.42417e+03,1.00207e+01
1.01500e+03,4.98220e+03,4.47543e+03,1.00213e+01
1.01600e+03,5.07603e+03,4.52667e+03,1.00216e+01
1.01700e+03,5.16986e+03,4.57789e+03,1.00216e+01
1.01800e+03,5.26368e+03,4.62911e+03,1.00214e+01
1.01900e+03,5.35749e+03,4.68030e+03,1.00208e+01
1.02000e+03,5.45129e+03,4.73148e+03,1.00201e+01
1.02100e+03,5.54507e+03,4.78264e+03,1.00189e+01
1.02200e+03,5.63883e+03,4.83377e+03,1.00177e+01
1.02300e+03,5.73256e+03,4.88489e+03,1.00161e+01
1.02400e+03,5.82628e+03,4.93599e+03,1.00145e+01
1.02500e+03,5.91996e+03,4.98706e+03,1.00125e+01
1.02600e+03,6.01363e+03,5.03811e+03,1.00105e+01
1.02700e+03,6.10726e+03,5.08914e+03,1.00083e+01
1.02800e+03,6.20086e+03,5.14014e+03,1.00059e+01
1.02900e+03,6.29443e+03,5.19112e+03,1.00034e+01
1.03000e+03,6.38796e+03,5.24208e+03,1.00008e+01
1.03100e+03,6.48147e+03,5.29301e+03,9.99807e+00
1.03200e+03,6.57493e+03,5.34392e+03,9.99519e+00
1.03300e+03,6.66836e+03,5.39480e+03,9.99214e+00
1.03400e+03,6.76175e+03,5.44565e+03,9.98884e+00
1.03500e+03,6.85509e+03,5.49647e+03,9.98530e+00
1.03600e+03,4.23438e+03,4.17201e+03,1.00064e+01
1.03700e+03,4.32812e+03,4.22329e+03,1.00092e+01
1.03800e+03,4.42188e+03,4.27458e+03,1.00116e+01
1.03900e+03,4.51566e+03,4.32586e+03,1.00138e+01
1.04000e+03,4.60946e+03,4.37714e+03,1.00156e+01
1.04100e+03,4.70327e+03,4.42841e+03,1.00172e+01
1.04200e+03,4.79708e+03,4.47968e+03,1.00184e+01
1.04300e+03,4.89091e+03,4.53093e+03,1.00193e+01
1.04400e+03,4.98473e+03,4.58217e+03,1.00199e+01
1.04500e+03,5.07855e+03,4.63340e+03,1.00202e+01
1.04600e+03,5.17236e+03,4.68461e+03,1.00202e+01
1.04700e+03,5.26617e+03,4.73580e+03,1.00198e+01
1.04800e+03,5.35996e+03,4.78698e+03,1.00193e+01
1.04900e+03,5.45374e+03,4.83814e+03,1.00185e+01
1.05000e+03,5.54750e+03,4.88927e+03,1.00174e+01
1.05100e+03,5.64124e+03,4.94039e+03,1.00160e+01
1.05200e+03,5.73496e+03,4.99148e+03,1.00145e+01
1.05300e+03,5.82865e+03,5.04256e+03,1.00128e+01
1.05400e+03,5.92232e+03,5.09361e+03,1.00110e+01
1.05500e+03,6.01597e+03,5.14463e+03,1.00088e+01
1.05600e+03,6.10958e+03,5.19563e+03,1.00067e+01
1.05700e+03,6.20316e+03,5.24661e+03,1.00043e+01
1.05800e+03,6.29671e+03,5.29757e+03,1.00018e+01
1.05900e+03,6.39023e+03,5.34850e+03,9.99924e+00
1.06000e+03,6.48371e+03,5.39940e+03,9.99651e+00
1.06100e+03,6.57715e+03,5.45027e+03,9.99351e+00
1.06200e+03,6.67056e+03,5.50112e+03,9.99048e+00
1.06300e+03,6.76393e+03,5.55194e+03,9.98711e+00
1.06400e+03,4.14326e+03,4.22749e+03,1.00027e+01
1.06500e+03,4.23698e+03,4.27878e+03,1.00056e+01
1.06600e+03,4.33071e+03,4.33006e+03,1.00083e+01
1.06700e+03,4.42447e+03,4.38134e+03,1.00106e+01
1.06800e+03,4.51824e+03,4.43262e+03,1.00126e+01
1.06900e+03,4.61203e+03,4.48389e+03,1.00144e+01
1.07000e+03,4.70583e+03,4.53515e+03,1.00159e+01
1.07100e+03,4.79964e+03,4.58641e+03,1.00170e+01
1.07200e+03,4.89344e+03,4.63765e+03,1.00179e+01
1.07300e+03,4.98725e+03,4.68887e+03,1.00184e+01
1.07400e+03,5.08106e+03,4.74008e+03,1.00187e+01
1.07500e+03,5.17486e+03,4.79128e+03,1.00186e+01
1.07600e+03,5.26864e+03,4.84245e+03,1.00183e+01
1.07700e+03,5.36242e+03,4.89361e+03,1.00177e+01
1.07800e+03,5.45618e+03,4.94475e+03,1.00168e+01
1.07900e+03,5.54993e+03,4.99586e+03,1.00157e+01
1.08000e+03,5.64365e+03,5.04696e+03,1.00144e+01
1.08100e+03,5.73735e+03,5.09803e+03,1.00129e+01
1.08200e+03,5.83102e+03,5.14908e+03,1.00112e+01
1.08300e+03,5.92467e+03,5.20010e+03,1.00093e+01
1.08400e+03,6.01830e+03,5.25110e+03,1.00072e+01
1.08500e+03,6.11189e+03,5.30208e+03,1.00050e+01
1.08600e+03,6.20545e+03,5.35303e+03,1.00028e+01
1.08700e+03,6.29898e+03,5.40396e+03,1.00002e+01
1.08800e+03,6.39248e+03,5.45486e+03,9.99753e+00
1.08900e+03,6.48594e+03,5.50573e+03,9.99478e+00
1.09000e+03,6.57936e+03,5.55658e+03,9.99180e+00
1.09100e+03,6.67275e+03,5.60740e+03,9.98867e+00
1.09200e+03,4.05219e+03,4.28294e+03,9.99863e+00
1.09300e+03,4.14587e+03,4.33423e+03,1.00018e+01
1.09400e+03,4.23958e+03,4.38551e+03,1.00046e+01
1.09500e+03,4.33331e+03,4.43679e+03,1.00072e+01
1.09600e+03,4.42706e+03,4.48807e+03,1.00094e+01
1.09700e+03,4.52083e+03,4.53934e+03,1.00114e+01
1.09800e+03,4.61461e+03,4.59060e+03,1.00131e+01
1.09900e+03,4.70839e+03,4.64186e+03,1.00145e+01
1.10000e+03,4.80219e+03,4.69310e+03,1.00156e+01
1.10100e+03,4.89598e+03,4.74432e+03,1.00164e+01
1.10200e+03,4.98978e+03,4.79553e+03,1.00169e+01
1.10300e+03,5.08357e+03,4.84673e+03,1.00170e+01
1.10400e+03,5.17735e+03,4.89790e+03,1.00169e+01
1.10500e+03,5.27112e+03,4.94906e+03,1.00166e+01
1.10600e+03,5.36488e+03,5.00019e+03,1.00159e+01
1.10700e+03,5.45862e+03,5.05131e+03,1.00151e+01
1.10800e+03,5.55235e+03,5.10240e+03,1.00140e+01
1.10900e+03,5.64605e+03,5.15347e+03,1.00126e+01
1.11000e+03,5.73973e+03,5.20452e+03,1.00111e+01
1.11100e+03,5.83339e+03,5.25554e+03,1.00094e+01
1.11200e+03,5.92702e+03,5.30654e+03,1.00075e+01
1.11300e+03,6.02062e+03,5.35752e+03,1.00055e+01
1.11400e+03,6.11419e+03,5.40847e+03,1.00033e+01
1.11500e+03,6.20773e+03,5.45940e+03,1.00010e+01
1.11600e+03,6.30124e+03,5.51029e+03,9.99849e+00
1.11700e+03,6.39472e+03,5.56117e+03,9.99580e+00
1.11800e+03,6.48816e+03,5.61201e+03,9.99294e+00
1.11900e+03,6.58156e+03,5.66283e+03,9.98994e+00
1.12000e+03,3.96116e+03,4.33837e+03,9.99443e+00
1.12100e+03,4.05481e+03,4.38965e+03,9.99773e+00
1.12200e+03,4.14849e+03,4.44093e+03,1.00008e+01
1.12300e+03,4.24220e+03,4.49222e+03,1.00034e+01
1.12400e+03,4.33592e+03,4.54349e+03,1.00059e+01
1.12500e+03,4.42966e+03,4.59476e+03,1.00082e+01
1.12600e+03,4.52342e+03,4.64602e+03,1.00101e+01
1.12700e+03,4.61719e+03,4.69727e+03,1.00117e+01
1.12800e+03,4.71096e+03,4.74851e+03,1.00130e+01
1.12900e+03,4.80474e+03,4.79974e+03,1.00140e+01
1.13000e+03,4.89852e+03,4.85095e+03,1.00147e+01
1.13100e+03,4.99230e+03,4.90214e+03,1.00152e+01
1.13200e+03,5.08607e+03,4.95332e+03,1.00154e+01
1.13300e+03,5.17984e+03,5.00448e+03,1.00153e+01
1.13400e+03,5.27359e+03,5.05561e+03,1.00148e+01
1.13500e+03,5.36733e+03,5.10673e+03,1.00141e+01
1.13600e+03,5.46106e+03,5.15782e+03,1.00133e+01
1.13700e+03,5.55476e+03,5.20889e+03,1.00122e+01
1.13800e+03,5.64845e+03,5.25994e+03,1.00109e+01
1.13900e+03,5.74211e+03,5.31096e+03,1.00093e+01
1.14000e+03,5.83574e+03,5.36196e+03,1.00075e+01
1.14100e+03,5.92935e+03,5.41293e+03,1.00057e+01
1.14200e+03,6.02294e+03,5.46388e+03,1.00037e+01
1.14300e+03,6.11649e+03,5.51481e+03,1.00015e+01
1.14400e+03,6.21001e+03,5.56571e+03,9.99917e+00
1.14500e+03,6.30350e+03,5.61658e+03,9.99656e+00
1.14600e+03,6.39695e+03,5.66742e+03,9.99392e+00
1.14700e+03,6.49037e+03,5.71823e+03,9.99106e+00
1.14800e+03,3.87018e+03,4.39376e+03,9.99010e+00
1.14900e+03,3.96380e+03,4.44504e+03,9.99353e+00
1.15000e+03,4.05745e+03,4.49633e+03,9.99670e+00
1.15100e+03,4.15112e+03,4.54761e+03,9.99963e+00
1.15200e+03,4.24482e+03,4.59888e+03,1.00023e+01
1.15300e+03,4.33853e+03,4.65015e+03,1.00047e+01
1.15400e+03,4.43226e+03,4.70141e+03,1.00068e+01
1.15500e+03,4.52601e+03,4.75266e+03,1.00086e+01
1.15600e+03,4.61977e+03,4.80390e+03,1.00102e+01
1.15700e+03,4.71353e+03,4.85513e+03,1.00115e+01
1.15800e+03,4.80729e+03,4.90634e+03,1.00125e+01
1.15900e+03,4.90106e+03,4.95753e+03,1.00131e+01
1.16000e+03,4.99482e+03,5.00871e+03,1.00135e+01
1.16100e+03,5.08858e+03,5.05986e+03,1.00136e+01
1.16200e+03,5.18233e+03,5.11100e+03,1.00134e+01
1.16300e+03,5.27606e+03,5.16211e+03,1.00130e+01
1.16400e+03,5.36978e+03,5.21321e+03,1.00122e+01
1.16500e+03,5.46349e+03,5.26428e+03,1.00114e+01
1.16600e+03,5.55717e+03,5.31533e+03,1.00103e+01
1.16700e+03,5.65084e+03,5.36635e+03,1.00089e+01
1.16800e+03,5.74448e+03,5.41735e+03,1.00074e+01
1.16900e+03,5.83809e+03,5.46832e+03,1.00057e+01
1.17000e+03,5.93168e+03,5.51927e+03,1.00038e+01
1.17100e+03,6.02524e+03,5.57019e+03,1.00019e+01
1.17200e+03,6.11877e+03,5.62109e+03,9.99963e+00
1.17300e+03,6.21227e+03,5.67196e+03,9.99729e+00
1.17400e+03,6.30574e+03,5.72280e+03,9.99475e+00
1.17500e+03,6.39917e+03,5.77361e+03,9.99202e+00
1.17600e+03,3.77925e+03,4.44912e+03,9.98562e+00
1.17700e+03,3.87283e+03,4.50040e+03,9.98914e+00
1.17800e+03,3.96645e+03,4.55169e+03,9.99248e+00
1.17900e+03,4.06009e+03,4.60296e+03,9.99558e+00
1.18000e+03,4.15376e+03,4.65424e+03,9.99846e+00
1.18100e+03,4.24744e+03,4.70551e+03,1.00010e+01
1.18200e+03,4.34115e+03,4.75677e+03,1.00033e+01
1.18300e+03,4.43487e+03,4.80802e+03,1.00054e+01
1.18400e+03,4.52861e+03,4.85925e+03,1.00071e+01
1.18500e+03,4.62235e+03,4.91048e+03,1.00086e+01
1.18600e+03,4.71610e+03,4.96169e+03,1.00098e+01
1.18700e+03,4.80985e+03,5.01288e+03,1.00107e+01
1.18800e+03,4.90360e+03,5.06406e+03,1.00113e+01
1.18900e+03,4.99734e+03,5.11522e+03,1.00117e+01
1.19000e+03,5.09108e+03,5.16635e+03,1.00117e+01
1.19100e+03,5.18481e+03,5.21747e+03,1.00115e+01
1.19200e+03,5.27853e+03,5.26856e+03,1.00111e+01
1.19300e+03,5.37223e+03,5.31964e+03,1.00104e+01
1.19400e+03,5.46591e+03,5.37068e+03,1.00095e+01
1.19500e+03,5.55958e+03,5.42171e+03,1.00083e+01
1.19600e+03,5.65322e+03,5.47271e+03,1.00070e+01
1.19700e+03,5.74684e+03,5.52368e+03,1.00054e+01
1.19800e+03,5.84044e+03,5.57463e+03,1.00038e+01
1.19900e+03,5.93400e+03,5.62555e+03,1.00019e+01
1.20000e+03,6.02754e+03,5.67645e+03,9.99995e+00
1.20100e+03,6.12105e+03,5.72731e+03,9.99766e+00
1.20200e+03,6.21453e+03,5.77815e+03,9.99531e+00
1.20300e+03,6.30797e+03,5.82896e+03,9.99272e+00
1.20400e+03,3.68836e+03,4.50445e+03,9.98099e+00
1.20500e+03,3.78191e+03,4.55573e+03,9.98466e+00
1.20600e+03,3.87550e+03,4.60701e+03,9.98810e+00
1.20700e+03,3.96911e+03,4.65829e+03,9.99137e+00
1.20800e+03,4.06274e+03,4.70956e+03,9.99438e+00
1.20900e+03,4.15640e+03,4.76083e+03,9.99717e+00
1.21000e+03,4.25008e+03,4.81209e+03,9.99963e+00
1.21100e+03,4.34377e+03,4.86334e+03,1.00019e+01
1.21200e+03,4.43748e+03,4.91458e+03,1.00038e+01
1.21300e+03,4.53121e+03,4.96580e+03,1.00055e+01
1.21400e+03,4.62493e+03,5.01701e+03,1.00070e+01
1.21500e+03,4.71867e+03,5.06821e+03,1.00081e+01
1.21600e+03,4.81240e+03,5.11938e+03,1.00089e+01
1.21700e+03,4.90613e+03,5.17054e+03,1.00094e+01
1.21800e+03,4.99986e+03,5.22168e+03,1.00098e+01
1.21900e+03,5.09358e+03,5.27279e+03,1.00098e+01
1.22000e+03,5.18729e+03,5.32389e+03,1.00095e+01
1.22100e+03,5.28099e+03,5.37496e+03,1.00090e+01
1.22200e+03,5.37467e+03,5.42601e+03,1.00084e+01
1.22300e+03,5.46833e+03,5.47703e+03,1.00074e+01
1.22400e+03,5.56198e+03,5.52803e+03,1.00063e+01
1.22500e+03,5.65560e+03,5.57901e+03,1.00050e+01
1.22600e+03,5.74920e+03,5.62995e+03,1.00034e+01
1.22700e+03,5.84277e+03,5.68088e+03,1.00018e+01
1.22800e+03,5.93632e+03,5.73177e+03,9.99990e+00
1.22900e+03,6.02984e+03,5.78264e+03,9.99785e+00
1.23000e+03,6.12332e+03,5.83348e+03,9.99563e+00
1.23100e+03,6.21678e+03,5.88429e+03,9.99321e+00
1.23200e+03,3.59753e+03,4.55975e+03,9.97632e+00
1.23300e+03,3.69104e+03,4.61103e+03,9.98007e+00
1.23400e+03,3.78459e+03,4.66231e+03,9.98364e+00
1.23500e+03,3.87817e+03,4.71358e+03,9.98702e+00
1.23600e+03,3.97177e+03,4.76485e+03,9.99016e+00
1.23700e+03,4.06540e+03,4.81612e+03,9.99307e+00
1.23800e+03,4.15905e+03,4.86738e+03,9.99575e+00
1.23900e+03,4.25272e+03,4.91863e+03,9.99819e+00
1.24000e+03,4.34640e+03,4.96986e+03,1.00003e+01
1.24100e+03,4.44010e+03,5.02109e+03,1.00022e+01
1.24200e+03,4.53381e+03,5.07230e+03,1.00039e+01
1.24300e+03,4.62752e+03,5.12349e+03,1.00052e+01
1.24400e+03,4.72124e+03,5.17467e+03,1.00062e+01
1.24500e+03,4.81496e+03,5.22583e+03,1.00070e+01
1.24600e+03,4.90867e+03,5.27697e+03,1.00076e+01
1.24700e+03,5.00238e+03,5.32808e+03,1.00078e+01
1.24800e+03,5.09608e+03,5.37918e+03,1.00078e+01
1.24900e+03,5.18977e+03,5.43025e+03,1.00075e+01
1.25000e+03,5.28345e+03,5.48130e+03,1.00071e+01
1.25100e+03,5.37711e+03,5.53232e+03,1.00063e+01
1.25200e+03,5.47075e+03,5.58332e+03,1.00054e+01
1.25300e+03,5.56438e+03,5.63430e+03,1.00042e+01
1.25400e+03,5.65798e+03,5.68525e+03,1.00029e+01
1.25500e+03,5.75155e+03,5.73617e+03,1.00014e+01
1.25600e+03,5.84511e+03,5.78707e+03,9.99971e+00
1.25700e+03,5.93863e+03,5.83793e+03,9.99780e+00
1.25800e+03,6.03212e+03,5.88877e+03,9.99578e+00
1.25900e+03,6.12559e+03,5.93958e+03,9.99351e+00
1.26000e+03,3.50675e+03,4.61502e+03,9.97146e+00
1.26100e+03,3.60023e+03,4.66629e+03,9.97534e+00
1.26200e+03,3.69374e+03,4.71757e+03,9.97902e+00
1.26300e+03,3.78728e+03,4.76884e+03,9.98252e+00
1.26400e+03,3.88085e+03,4.82011e+03,9.98580e+00
1.26500e+03,3.97444e+03,4.87137e+03,9.98885e+00
1.26600e+03,4.06806e+03,4.92263e+03,9.99172e+00
1.26700e+03,4.16170e+03,4.97388e+03,9.99434e+00
1.26800e+03,4.25536e+03,5.02512e+03,9.99666e+00
1.26900e+03,4.34903e+03,5.07634e+03,9.99868e+00
1.27000e+03,4.44272e+03,5.12755e+03,1.00006e+01
1.27100e+03,4.53641e+03,5.17875e+03,1.00021e+01
1.27200e+03,4.63011e+03,5.22992e+03,1.00034e+01
1.27300e+03,4.72381e+03,5.28108e+03,1.00044e+01
1.27400e+03,4.81751e+03,5.33222e+03,1.00051e+01
1.27500e+03,4.91121e+03,5.38334e+03,1.00056e+01
1.27600e+03,5.00490e+03,5.43443e+03,1.00057e+01
1.27700e+03,5.09858e+03,5.48551e+03,1.00057e+01
1.27800e+03,5.19225e+03,5.53656e+03,1.00055e+01
1.27900e+03,5.28590e+03,5.58758e+03,1.00049e+01
1.28000e+03,5.37954e+03,5.63858e+03,1.00042e+01
1.28100e+03,5.47317e+03,5.68956e+03,1.00032e+01
1.28200e+03,5.56677e+03,5.74051e+03,1.00021e+01
1.28300e+03,5.66035e+03,5.79143e+03,1.00008e+01
1.28400e+03,5.75390e+03,5.84233e+03,9.99929e+00
1.28500e+03,5.84743e+03,5.89319e+03,9.99758e+00
1.28600e+03,5.94093e+03,5.94403e+03,9.99561e+00
1.28700e+03,6.03440e+03,5.99484e+03,9.99351e+00
1.28800e+03,3.41602e+03,4.67025e+03,9.96652e+00
1.28900e+03,3.50946e+03,4.72152e+03,9.97052e+00
1.29000e+03,3.60293e+03,4.77279e+03,9.97432e+00
1.29100e+03,3.69644e+03,4.82406e+03,9.97789e+00
1.29200e+03,3.78997e+03,4.87533e+03,9.98135e+00
1.29300e+03,3.88354e+03,4.92659e+03,9.98452e+00
1.29400e+03,3.97713e+03,4.97785e+03,9.98749e+00
1.29500e+03,4.07074e+03,5.02910e+03,9.99030e+00
1.29600e+03,4.16437e+03,5.08033e+03,9.99277e+00
1.29700e+03,4.25801e+03,5.13156e+03,9.99507e+00
1.29800e+03,4.35167e+03,5.18277e+03,9.99702e+00
1.29900e+03,4.44534e+03,5.23396e+03,9.99873e+00
1.30000e+03,4.53902e+03,5.28514e+03,1.00003e+01
1.30100e+03,4.63270e+03,5.33630e+03,1.00015e+01
1.30200e+03,4.72638e+03,5.38744e+03,1.00024e+01
1.30300e+03,4.82006e+03,5.43856e+03,1.00031e+01
1.30400e+03,4.91374e+03,5.48965e+03,1.00035e+01
1.30500e+03,5.00741e+03,5.54073e+03,1.00036e+01
