# Per-cobra black-dot target, in dot fraction (0 = entry edge, 0.5 = geometric centre,
# 1 = exit edge).  `calibrated` False means dotTargetFraction is the fleet fallback,
# not a measurement.  source: sept1scan = fitted to the dot scan of 2026-09-01
# (run 20260901_047, visits 148471-148483) through the fps tracker and measured
# gain; july2scan = fitted to the two scans of 2026-07-24 where 2026-09-01 gave no
# usable fit.  Accepted: fitted, inside the scan's own depth range, within 0.15-0.85.
cobraId,dotTargetFraction,calibrated,dotEdgeFraction,entryEdgeSeen,runSpread,source
1203,0.3062,True,0.0293,True,,sept1scan
1204,0.6027,True,0.1126,True,,sept1scan
1205,0.5159,True,0.0511,True,,sept1scan
1206,0.4855,True,0.0541,True,,sept1scan
1207,0.5541,True,0.0682,True,,sept1scan
1208,0.4864,False,,False,,none
1209,0.5083,True,0.0859,True,,sept1scan
1210,0.4864,False,,False,,none
1211,0.2988,True,-0.012,True,,sept1scan
1212,0.5486,True,0.0923,True,,sept1scan
1213,0.3529,True,0.0365,True,,sept1scan
1214,0.4001,True,0.071,True,,sept1scan
1215,0.5095,True,0.0821,True,,sept1scan
1216,0.3734,True,,False,,sept1scan
1217,0.543,True,0.0854,True,,sept1scan
1218,0.5237,True,0.0554,True,,sept1scan
1219,0.5436,True,0.0791,True,,sept1scan
1220,0.671,True,,False,0.0135,july2scan
1221,0.3722,True,0.0549,True,,sept1scan
1222,0.2971,True,0.0259,True,,sept1scan
1223,0.5378,True,0.0727,True,,sept1scan
1224,0.2999,True,-0.0237,True,,sept1scan
1225,0.4613,True,0.0353,True,,sept1scan
1226,0.4262,True,,False,,sept1scan
1227,0.4814,True,0.0605,True,,sept1scan
1228,0.5133,True,0.1161,True,0.0063,july2scan
1229,0.3558,True,0.0422,True,0.0027,july2scan
1230,0.5377,True,0.0895,True,,sept1scan
1231,0.5006,True,0.0642,True,,sept1scan
1232,0.5632,True,0.0907,True,,sept1scan
1233,0.3202,True,,False,,sept1scan
1234,0.3796,True,0.0311,True,,sept1scan
1235,0.5094,True,0.0593,True,,sept1scan
1236,0.4896,True,0.0497,True,,sept1scan
1237,0.5399,True,0.0893,True,,sept1scan
1238,0.4879,True,0.0578,True,,sept1scan
1239,0.4762,True,0.0585,True,,sept1scan
1240,0.5592,True,0.073,True,,sept1scan
1241,0.5421,True,0.0662,True,,sept1scan
1242,0.505,True,,False,,sept1scan
1243,0.3536,True,0.0194,True,,sept1scan
1244,0.4959,True,0.0667,True,,sept1scan
1245,0.3399,True,0.0206,True,,sept1scan
1246,0.2373,True,-0.0097,True,,sept1scan
1247,0.4461,True,,False,,sept1scan
1248,0.4387,True,,False,,sept1scan
1249,0.4653,True,,False,,sept1scan
1250,0.3362,True,0.0125,True,,sept1scan
1251,0.4458,True,0.0874,True,,sept1scan
1252,0.2757,True,-0.0167,True,,sept1scan
1253,0.4238,True,,False,,sept1scan
1254,0.4864,False,,False,,none
1255,0.4446,True,0.0671,True,,sept1scan
1256,0.5007,True,0.0701,True,,sept1scan
1257,0.5227,True,0.0954,True,,sept1scan
1258,0.564,True,0.0764,True,,sept1scan
1259,0.4864,False,,False,,none
1260,0.361,True,0.0627,True,,sept1scan
1261,0.4076,True,0.0688,True,,sept1scan
1262,0.4205,True,0.0623,True,,sept1scan
1263,0.5114,True,0.0945,True,,sept1scan
1264,0.4314,True,0.0714,True,,sept1scan
1265,0.4421,True,0.0771,True,,sept1scan
1266,0.2819,True,-0.0015,True,,sept1scan
1267,0.467,True,0.1072,True,0.0088,july2scan
1268,0.4046,True,0.0547,True,,sept1scan
1269,0.4513,True,0.0593,True,,sept1scan
1270,0.4293,True,0.0374,True,,sept1scan
1271,0.3935,True,0.055,True,,sept1scan
1272,0.5936,True,0.1052,True,,sept1scan
1273,0.342,True,0.0065,True,,sept1scan
1274,0.3384,True,-0.0074,True,,sept1scan
1275,0.4824,True,0.0609,True,,sept1scan
1276,0.351,True,0.051,True,,sept1scan
1277,0.4322,True,0.0716,True,,sept1scan
1278,0.4638,True,0.0544,True,,sept1scan
1279,0.5345,True,0.0814,True,,sept1scan
1280,0.4453,True,0.0657,True,,sept1scan
1281,0.4271,True,0.0589,True,,sept1scan
1282,0.4954,True,0.0647,True,,sept1scan
1283,0.5131,True,0.0682,True,,sept1scan
1284,0.432,True,,False,,sept1scan
1285,0.2547,True,0.0462,True,,sept1scan
1286,0.4303,True,0.0724,True,,sept1scan
1287,0.479,True,0.04,True,,sept1scan
1288,0.5373,True,0.0754,True,,sept1scan
1289,0.4751,True,,False,,sept1scan
1290,0.395,True,0.0377,True,,sept1scan
1291,0.542,True,0.0726,True,,sept1scan
1292,0.4476,True,,False,,sept1scan
1293,0.5161,True,0.0645,True,,sept1scan
1294,0.2724,True,,False,0.079,july2scan
1295,0.3849,True,,False,,sept1scan
1296,0.4683,True,0.0411,True,,sept1scan
1297,0.3174,True,0.0365,True,,sept1scan
1298,0.3494,True,,False,,sept1scan
1299,0.4707,True,0.0537,True,,sept1scan
1300,0.2982,True,-0.0246,True,,sept1scan
1301,0.4823,True,0.0461,True,,sept1scan
1302,0.39,True,0.0306,True,,sept1scan
1303,0.4864,False,,False,,none
1304,0.3078,True,,False,,sept1scan
1305,0.401,True,,False,,sept1scan
1306,0.4062,True,,False,,sept1scan
1307,0.3174,True,,False,,sept1scan
1308,0.5173,True,0.082,True,,sept1scan
1309,0.4424,True,0.0578,True,,sept1scan
1310,0.5299,True,,False,,sept1scan
1311,0.4506,True,0.0718,True,,sept1scan
1312,0.5471,True,0.0827,True,,sept1scan
1313,0.3738,True,,False,,sept1scan
1314,0.543,True,0.071,True,,sept1scan
1315,0.442,True,0.1244,True,0.0254,july2scan
1316,0.3717,True,,False,,sept1scan
1317,0.5888,True,0.0749,True,,sept1scan
1318,0.3669,True,0.0291,True,,sept1scan
1319,0.5779,True,0.1059,True,,sept1scan
1320,0.5278,True,0.0498,True,,sept1scan
1321,0.4359,True,0.057,True,,sept1scan
1322,0.5442,True,0.0654,True,,sept1scan
1323,0.4864,False,,False,,none
1324,0.3619,True,0.0392,True,,sept1scan
1325,0.4174,True,0.0676,True,,sept1scan
1326,0.5496,True,0.0652,True,,sept1scan
1327,0.4362,True,0.0643,True,,sept1scan
1328,0.38,True,0.0269,True,,sept1scan
1329,0.3095,True,0.0242,True,,sept1scan
1330,0.5391,True,0.08,True,,sept1scan
1331,0.4868,True,0.0692,True,,sept1scan
1332,0.4833,True,0.0857,True,,sept1scan
1333,0.3897,True,0.0494,True,,sept1scan
1334,0.4152,True,0.0652,True,,sept1scan
1335,0.3506,True,0.0207,True,,sept1scan
1336,0.5265,True,0.0652,True,,sept1scan
1337,0.486,True,0.0488,True,,sept1scan
1338,0.476,True,,False,,sept1scan
1339,0.525,True,0.0678,True,,sept1scan
1340,0.4177,True,0.0443,True,,sept1scan
1341,0.5108,True,0.0676,True,,sept1scan
1342,0.5011,True,0.0643,True,,sept1scan
1343,0.4509,True,0.0799,True,,sept1scan
1344,0.4515,True,0.0489,True,,sept1scan
1345,0.4129,True,0.0438,True,,sept1scan
1346,0.5024,True,0.0534,True,,sept1scan
1347,0.3554,True,,False,,sept1scan
1348,0.4461,True,0.0336,True,,sept1scan
1349,0.4413,True,,False,,sept1scan
1350,0.4466,True,0.0508,True,,sept1scan
1351,0.5388,True,,False,,sept1scan
1352,0.4283,True,0.0633,True,,sept1scan
1353,0.489,True,0.059,True,,sept1scan
1354,0.2496,True,,False,,sept1scan
1355,0.4157,True,0.0545,True,,sept1scan
1356,0.4907,True,0.0703,True,,sept1scan
1357,0.4232,True,,False,,sept1scan
1358,0.4243,True,0.0643,True,,sept1scan
1359,0.4064,True,,False,,sept1scan
1360,0.2865,True,-0.023,True,,sept1scan
1361,0.5343,True,0.0883,True,,sept1scan
1362,0.3713,True,0.0368,True,,sept1scan
1363,0.5255,True,0.0619,True,,sept1scan
1364,0.411,True,0.0602,True,,sept1scan
1365,0.3651,True,,False,,sept1scan
1366,0.4442,True,,False,,sept1scan
1367,0.5019,True,0.0708,True,,sept1scan
1368,0.4939,True,0.0466,True,,sept1scan
1369,0.4871,True,0.0262,True,,sept1scan
1370,0.6088,True,0.0854,True,,sept1scan
1371,0.3805,True,0.0416,True,,sept1scan
1372,0.4585,True,0.0458,True,,sept1scan
1373,0.4943,True,0.0454,True,,sept1scan
1374,0.3281,True,0.0082,True,,sept1scan
1375,0.5583,True,0.0728,True,,sept1scan
1376,0.495,True,0.0593,True,,sept1scan
1377,0.4414,True,0.0832,True,,sept1scan
1378,0.3426,True,0.0855,True,0.0192,july2scan
1379,0.4325,True,0.0749,True,,sept1scan
1380,0.451,True,0.0809,True,,sept1scan
1381,0.3495,True,0.0171,True,,sept1scan
1382,0.5002,True,0.0507,True,,sept1scan
1383,0.4308,True,0.056,True,,sept1scan
1384,0.5123,True,0.0918,True,,sept1scan
1385,0.5583,True,0.0695,True,,sept1scan
1386,0.4826,True,0.0659,True,,sept1scan
1387,0.5345,True,0.0383,True,,sept1scan
1388,0.5952,True,0.1046,True,,sept1scan
1389,0.5343,True,0.0446,True,,sept1scan
1390,0.4083,True,0.0911,True,,sept1scan
1391,0.5631,True,0.0686,True,,sept1scan
1392,0.5692,True,0.0928,True,,sept1scan
1393,0.4074,True,,False,,sept1scan
1394,0.5024,True,,False,,sept1scan
1395,0.4539,True,0.0623,True,,sept1scan
1396,0.5094,True,,False,,sept1scan
1397,0.4291,True,0.0642,True,,sept1scan
1398,0.5358,True,0.0633,True,,sept1scan
1399,0.4452,True,0.0493,True,,sept1scan
1400,0.5275,True,0.0748,True,,sept1scan
1401,0.5033,True,0.0417,True,,sept1scan
1402,0.4864,False,,False,,none
1403,0.4402,True,0.042,True,,sept1scan
1404,0.3208,True,,False,,sept1scan
1405,0.472,True,0.0577,True,,sept1scan
1406,0.3897,True,,False,,sept1scan
1407,0.4336,True,0.0676,True,,sept1scan
1408,0.4153,True,,False,,sept1scan
1409,0.3768,True,0.0408,True,,sept1scan
1410,0.4991,True,0.0482,True,,sept1scan
1411,0.3488,True,-0.0035,True,,sept1scan
1412,0.4773,True,,False,,sept1scan
1413,0.5123,True,0.069,True,,sept1scan
1414,0.4656,True,,False,,sept1scan
1415,0.4571,True,0.0709,True,,sept1scan
1416,0.5017,True,0.0506,True,,sept1scan
1417,0.456,True,,False,,sept1scan
1418,0.4414,True,0.0472,True,,sept1scan
1419,0.5307,True,0.0664,True,,sept1scan
1420,0.4349,True,,False,,sept1scan
1421,0.4269,True,0.0478,True,,sept1scan
1422,0.3718,True,0.0379,True,,sept1scan
1423,0.36,True,,False,,sept1scan
1424,0.5452,True,0.0891,True,,sept1scan
1425,0.5373,True,,False,,sept1scan
1426,0.4825,True,0.0862,True,,sept1scan
1427,0.4546,True,0.0641,True,,sept1scan
1428,0.6157,True,,False,,sept1scan
1429,0.4654,True,0.0795,True,,sept1scan
1430,0.4524,True,0.0712,True,,sept1scan
1431,0.4822,True,0.0597,True,,sept1scan
1432,0.3995,True,0.0645,True,,sept1scan
1433,0.4469,True,0.0443,True,,sept1scan
1434,0.4646,True,0.0656,True,,sept1scan
1435,0.3538,True,,False,,sept1scan
1436,0.3933,True,0.0567,True,,sept1scan
1437,0.5305,True,0.0672,True,,sept1scan
1438,0.4364,True,0.0817,True,,sept1scan
1439,0.5195,True,0.0634,True,,sept1scan
1440,0.4309,True,0.0631,True,,sept1scan
1441,0.4718,True,0.0585,True,,sept1scan
1442,0.5264,True,0.0698,True,,sept1scan
1443,0.4585,True,0.0595,True,,sept1scan
1444,0.3553,True,0.0247,True,,sept1scan
1445,0.5194,True,0.0802,True,,sept1scan
1446,0.5025,True,0.0739,True,,sept1scan
1447,0.3217,True,0.0205,True,,sept1scan
1448,0.5101,True,0.0482,True,,sept1scan
1449,0.3397,True,,False,,sept1scan
1450,0.341,True,,False,,sept1scan
1451,0.3786,True,0.0406,True,,sept1scan
1452,0.3635,True,,False,,sept1scan
1453,0.5001,True,0.0486,True,,sept1scan
1454,0.3643,True,0.0135,True,,sept1scan
1455,0.3896,True,,False,,sept1scan
1456,0.5346,True,,False,,sept1scan
1457,0.4281,True,0.0504,True,,sept1scan
1458,0.383,True,0.0234,True,,sept1scan
1459,0.4765,True,,False,,sept1scan
1460,0.4864,False,,False,,none
1461,0.4427,True,,False,,sept1scan
1462,0.3775,True,0.036,True,,sept1scan
1463,0.4739,True,0.032,True,,sept1scan
1464,0.4145,True,0.0518,True,,sept1scan
1465,0.3138,True,,False,,sept1scan
1466,0.498,True,0.0501,True,,sept1scan
1467,0.4573,True,0.0447,True,,sept1scan
1468,0.3354,True,,False,,sept1scan
1469,0.4967,True,,False,,sept1scan
1470,0.3568,True,0.0292,True,,sept1scan
1471,0.5064,True,0.0841,True,,sept1scan
1472,0.5781,True,0.1361,True,0.014,july2scan
1473,0.4186,True,,False,,sept1scan
1474,0.3962,True,0.0466,True,,sept1scan
1475,0.3864,True,0.0298,True,,sept1scan
1476,0.3724,True,0.0552,True,,sept1scan
1477,0.3845,True,0.037,True,,sept1scan
1478,0.3572,True,0.0275,True,,sept1scan
1479,0.3444,True,-0.0138,True,,sept1scan
1480,0.4962,True,,False,,sept1scan
1481,0.4448,True,0.0802,True,,sept1scan
1482,0.4248,True,0.0615,True,,sept1scan
1483,0.5345,True,0.0974,True,,sept1scan
1484,0.4723,True,,False,,sept1scan
1485,0.4741,True,,False,,sept1scan
1486,0.4792,True,0.0438,True,,sept1scan
1487,0.3441,True,0.0192,True,,sept1scan
1488,0.4309,True,0.0596,True,,sept1scan
1489,0.4437,True,0.0571,True,,sept1scan
1490,0.4717,True,,False,,sept1scan
1491,0.5069,True,0.0763,True,,sept1scan
1492,0.3942,True,,False,,sept1scan
1493,0.4762,True,0.035,True,,sept1scan
1494,0.4864,False,,False,,none
1495,0.469,True,0.089,True,,sept1scan
1496,0.4467,True,0.0669,True,,sept1scan
1497,0.4596,True,0.0838,True,,sept1scan
1498,0.5467,True,0.0439,True,,sept1scan
1499,0.5715,True,0.1005,True,,sept1scan
1500,0.4001,True,0.0524,True,,sept1scan
1501,0.5782,True,0.0837,True,,sept1scan
1502,0.4126,True,0.0593,True,,sept1scan
1503,0.5226,True,,False,0.0541,july2scan
1504,0.5801,True,0.0756,True,,sept1scan
1505,0.5276,True,0.068,True,,sept1scan
1506,0.3219,True,0.0359,True,,sept1scan
1507,0.4864,False,,False,,none
1508,0.4504,True,0.0522,True,,sept1scan
1509,0.5095,True,0.0457,True,,sept1scan
1510,0.3849,True,0.0605,True,,sept1scan
1511,0.4044,True,0.063,True,,sept1scan
1512,0.4205,True,0.0633,True,,sept1scan
1513,0.3042,True,,False,,sept1scan
1514,0.5422,True,0.0629,True,,sept1scan
1515,0.4485,True,0.0309,True,,sept1scan
1516,0.3715,True,,False,,sept1scan
1517,0.5461,True,0.0625,True,,sept1scan
1518,0.5632,True,0.0816,True,0.0053,july2scan
1519,0.576,True,0.0831,True,0.0019,july2scan
1520,0.4864,False,,False,,none
1521,0.5067,True,0.0493,True,,sept1scan
1522,0.3847,True,0.0395,True,,sept1scan
1523,0.2582,True,0.0122,True,,sept1scan
1524,0.5056,True,0.0609,True,,sept1scan
1525,0.5099,True,0.059,True,,sept1scan
1526,0.4159,True,,False,,sept1scan
1527,0.4541,True,0.0352,True,,sept1scan
1528,0.5255,True,,False,,sept1scan
1529,0.3118,True,,False,,sept1scan
1530,0.3972,True,0.0293,True,,sept1scan
1531,0.3197,True,-0.0034,True,0.0089,july2scan
1532,0.5607,True,0.0962,True,,sept1scan
1533,0.5023,True,0.0761,True,,sept1scan
1534,0.3445,True,,False,,sept1scan
1535,0.5439,True,0.0895,True,,sept1scan
1536,0.4614,True,0.0475,True,,sept1scan
1537,0.5259,True,0.0839,True,,sept1scan
1538,0.5048,True,,False,,sept1scan
1539,0.4864,False,,False,,none
1540,0.4743,True,0.0551,True,,sept1scan
1541,0.3582,True,0.0263,True,,sept1scan
1542,0.5286,True,0.0597,True,,sept1scan
1543,0.5307,True,0.0673,True,,sept1scan
1544,0.3447,True,0.0162,True,,sept1scan
1545,0.3741,True,,False,,sept1scan
1546,0.4077,True,,False,,sept1scan
1547,0.472,True,0.0515,True,,sept1scan
1548,0.5568,True,0.0648,True,,sept1scan
1549,0.347,True,0.0112,True,,sept1scan
1550,0.4314,True,0.0536,True,,sept1scan
1551,0.5795,True,0.1118,True,,sept1scan
1552,0.6799,True,0.0958,True,,sept1scan
1553,0.4107,True,0.0549,True,,sept1scan
1554,0.5385,True,,False,,sept1scan
1555,0.601,True,0.0881,True,,sept1scan
1556,0.4306,True,0.0732,True,,sept1scan
1557,0.544,True,0.0511,True,,sept1scan
1558,0.3964,True,0.0519,True,,sept1scan
1559,0.382,True,,False,,sept1scan
1560,0.4162,True,,False,,sept1scan
1561,0.3846,True,0.067,True,,sept1scan
1562,0.5141,True,,False,,sept1scan
1563,0.5086,True,0.0521,True,,sept1scan
1564,0.4625,True,0.0463,True,,sept1scan
1565,0.3873,True,0.0323,True,,sept1scan
1566,0.5162,True,0.0497,True,,sept1scan
1567,0.4964,True,,False,,sept1scan
1568,0.5045,True,0.067,True,,sept1scan
1569,0.4421,True,,False,,sept1scan
1570,0.4444,True,0.0495,True,,sept1scan
1571,0.5182,True,0.0519,True,,sept1scan
1572,0.2821,True,-0.0191,True,,sept1scan
1573,0.3967,True,0.029,True,,sept1scan
1574,0.5289,True,0.0445,True,,sept1scan
1575,0.5271,True,0.0808,True,,sept1scan
1576,0.4272,True,0.0424,True,,sept1scan
1577,0.6201,True,0.1419,True,,sept1scan
1578,0.5104,True,0.05,True,0.0445,july2scan
1579,0.41,True,,False,,sept1scan
1580,0.4864,False,,False,,none
1581,0.7773,True,0.1583,True,,sept1scan
1582,0.4359,True,0.0465,True,,sept1scan
1583,0.4451,True,,False,,sept1scan
1584,0.4277,True,0.0408,True,,sept1scan
1585,0.3422,True,0.0259,True,,sept1scan
1586,0.3791,True,0.0343,True,,sept1scan
1587,0.5778,True,0.129,True,,sept1scan
1588,0.4309,True,0.074,True,,sept1scan
1589,0.447,True,0.0695,True,,sept1scan
1590,0.3771,True,,False,,sept1scan
1591,0.4268,True,,False,,sept1scan
1592,0.524,True,,False,,sept1scan
1593,0.3353,True,0.0292,True,,sept1scan
1594,0.5027,True,0.0818,True,,sept1scan
1595,0.483,True,0.1243,True,,sept1scan
1596,0.3134,True,0.0221,True,,sept1scan
1597,0.5757,True,0.1026,True,,sept1scan
1598,0.5611,True,0.0725,True,,sept1scan
1599,0.557,True,0.0748,True,,sept1scan
1600,0.4608,True,0.0898,True,,sept1scan
1601,0.6801,True,,False,,sept1scan
1602,0.548,True,0.0986,True,,sept1scan
1603,0.4864,False,,False,,none
1604,0.5485,True,0.072,True,,sept1scan
1605,0.3928,True,0.0405,True,,sept1scan
1606,0.5607,True,0.0849,True,,sept1scan
1607,0.5783,True,0.0923,True,,sept1scan
1608,0.5796,True,0.0771,True,,sept1scan
1609,0.3855,True,0.0384,True,,sept1scan
1610,0.4774,True,0.0945,True,,sept1scan
1611,0.5352,True,0.0688,True,,sept1scan
1612,0.6108,True,0.0799,True,,sept1scan
1613,0.4496,True,0.0624,True,,sept1scan
1614,0.4799,True,0.07,True,,sept1scan
1615,0.5596,True,0.0814,True,,sept1scan
1616,0.5339,True,0.0772,True,,sept1scan
1617,0.4545,True,0.0636,True,,sept1scan
1618,0.5687,True,0.0785,True,,sept1scan
1619,0.6059,True,0.0972,True,,sept1scan
1620,0.583,True,0.0759,True,,sept1scan
1621,0.4864,False,,False,,none
1622,0.3976,True,0.0648,True,,sept1scan
1623,0.485,True,0.0613,True,,sept1scan
1624,0.4463,True,0.0818,True,,sept1scan
1625,0.4796,True,0.0563,True,,sept1scan
1626,0.5863,True,0.0509,True,,sept1scan
1627,0.4675,True,0.0713,True,,sept1scan
1628,0.5587,True,0.0811,True,,sept1scan
1629,0.5369,True,,False,,sept1scan
1630,0.4602,True,0.0877,True,,sept1scan
1631,0.5453,True,0.0731,True,,sept1scan
1632,0.4798,True,0.0741,True,,sept1scan
1633,0.5503,True,,False,,sept1scan
1634,0.3402,True,0.006,True,,sept1scan
1635,0.5286,True,0.0593,True,,sept1scan
1636,0.2936,True,0.0128,True,,sept1scan
1637,0.4864,False,,False,,none
1638,0.5157,True,0.0562,True,,sept1scan
1639,0.4055,True,0.0234,True,,sept1scan
1640,0.5668,True,0.1073,True,,sept1scan
1641,0.3673,True,0.0417,True,,sept1scan
1642,0.4158,True,0.0655,True,,sept1scan
1643,0.5565,True,0.0808,True,,sept1scan
1644,0.512,True,0.0478,True,,sept1scan
1645,0.509,True,0.0579,True,,sept1scan
1646,0.663,True,0.1358,True,,sept1scan
1647,0.4983,True,0.0615,True,,sept1scan
1648,0.5005,True,0.0428,True,,sept1scan
1649,0.4864,False,,False,,none
1650,0.5152,True,0.0488,True,,sept1scan
1651,0.4052,True,,False,,sept1scan
1652,0.4995,True,0.0597,True,,sept1scan
1653,0.4864,False,,False,,none
1654,0.4864,False,,False,,none
1655,0.4379,True,0.0814,True,,sept1scan
1656,0.5295,True,0.094,True,,sept1scan
1657,0.6071,True,0.0924,True,,sept1scan
1658,0.5895,True,0.0774,True,,sept1scan
1659,0.4824,True,0.0706,True,,sept1scan
1660,0.5819,True,0.0764,True,,sept1scan
1661,0.5806,True,0.0973,True,,sept1scan
1662,0.4321,True,0.0756,True,,sept1scan
1663,0.5595,True,0.0852,True,,sept1scan
1664,0.5829,True,0.0856,True,,sept1scan
1665,0.449,True,0.0809,True,,sept1scan
1666,0.5438,True,0.0977,True,,sept1scan
1667,0.4399,True,0.0788,True,,sept1scan
1668,0.6181,True,0.1101,True,,sept1scan
1669,0.3947,True,0.0626,True,,sept1scan
1670,0.5941,True,0.0801,True,,sept1scan
1671,0.4636,True,0.0823,True,,sept1scan
1672,0.4611,True,0.0495,True,,sept1scan
1673,0.584,True,0.0955,True,,sept1scan
1674,0.5843,True,0.0682,True,,sept1scan
1675,0.4939,True,0.0716,True,,sept1scan
1676,0.5133,True,0.0521,True,,sept1scan
1677,0.3631,True,0.056,True,,sept1scan
1678,0.4365,True,0.0699,True,,sept1scan
1679,0.5352,True,0.0567,True,,sept1scan
1680,0.6459,True,0.1069,True,,sept1scan
1681,0.4791,True,0.0765,True,,sept1scan
1682,0.4958,True,0.0649,True,,sept1scan
1683,0.5344,True,0.0926,True,,sept1scan
1684,0.5574,True,0.0973,True,,sept1scan
1685,0.3996,True,0.0529,True,,sept1scan
1686,0.5917,True,0.0835,True,,sept1scan
1687,0.6564,True,0.0949,True,,sept1scan
1688,0.4338,True,,False,,sept1scan
1689,0.3922,True,0.0651,True,,sept1scan
1690,0.5376,True,0.1164,True,0.0074,july2scan
1691,0.4792,True,0.0515,True,,sept1scan
1692,0.4752,True,0.0624,True,,sept1scan
1693,0.5745,True,0.0983,True,,sept1scan
1694,0.4133,True,0.0652,True,,sept1scan
1695,0.453,True,0.0731,True,,sept1scan
1696,0.5347,True,0.0716,True,,sept1scan
1697,0.5401,True,0.0625,True,,sept1scan
1698,0.5123,True,0.0571,True,,sept1scan
1699,0.5304,True,0.0731,True,,sept1scan
1700,0.3108,True,,False,,sept1scan
1701,0.5297,True,0.0646,True,,sept1scan
1702,0.5399,True,,False,,sept1scan
1703,0.4631,True,0.0494,True,,sept1scan
1704,0.4864,False,,False,,none
1705,0.5896,True,0.0954,True,,sept1scan
1706,0.428,True,0.0601,True,,sept1scan
1707,0.4972,True,0.0493,True,,sept1scan
1708,0.5099,True,,False,0.0001,july2scan
1709,0.4478,True,,False,,sept1scan
1710,0.3388,True,0.0212,True,,sept1scan
1711,0.6194,True,0.0809,True,,sept1scan
1712,0.4114,True,,False,,sept1scan
1713,0.4217,True,0.0865,True,,sept1scan
1714,0.3532,True,0.0149,True,,sept1scan
1715,0.378,True,,False,,sept1scan
1716,0.4836,True,0.0621,True,,sept1scan
1717,0.2944,True,0.0207,True,,sept1scan
1718,0.4129,True,0.0618,True,,sept1scan
1719,0.4495,True,0.0786,True,,sept1scan
1720,0.3678,True,0.044,True,,sept1scan
1721,0.5099,True,0.0907,True,,sept1scan
1722,0.5177,True,0.0694,True,,sept1scan
1723,0.4373,True,0.0615,True,,sept1scan
1724,0.4864,False,,False,,none
1725,0.4279,True,0.0392,True,,sept1scan
1726,0.4864,False,,False,,none
1727,0.4648,True,0.0616,True,,sept1scan
1728,0.487,True,0.0662,True,,sept1scan
1729,0.5729,True,0.0887,True,,sept1scan
1730,0.4864,False,,False,,none
1731,0.4179,True,0.0688,True,,sept1scan
1732,0.4007,True,0.0543,True,,sept1scan
1733,0.4926,True,0.0655,True,,sept1scan
1734,0.4161,True,0.0503,True,,sept1scan
1735,0.5698,True,0.0795,True,,sept1scan
1736,0.5863,True,0.1001,True,,sept1scan
1737,0.5696,True,0.07,True,,sept1scan
1738,0.5275,True,,False,,sept1scan
1739,0.4449,True,0.0783,True,,sept1scan
1740,0.5782,True,0.0647,True,,sept1scan
1741,0.5222,True,0.1071,True,,sept1scan
1742,0.3315,True,0.0182,True,,sept1scan
1743,0.4966,True,0.0601,True,,sept1scan
1744,0.3179,True,0.0253,True,,sept1scan
1745,0.453,True,0.0607,True,,sept1scan
1746,0.5204,True,0.0657,True,,sept1scan
1747,0.445,True,0.0692,True,,sept1scan
1748,0.5449,True,0.0531,True,,sept1scan
1749,0.4146,True,0.0435,True,,sept1scan
1750,0.485,True,0.1175,True,,sept1scan
1751,0.5812,True,0.081,True,,sept1scan
1752,0.4276,True,,False,,sept1scan
1753,0.634,True,0.0978,True,,sept1scan
1754,0.5177,True,0.0746,True,,sept1scan
1755,0.2792,True,,False,,sept1scan
1756,0.4936,True,0.0411,True,,sept1scan
1757,0.2915,True,,False,,sept1scan
1758,0.5769,True,0.0521,True,,sept1scan
1759,0.5643,True,0.0765,True,,sept1scan
1760,0.5327,True,0.0857,True,,sept1scan
1761,0.3502,True,0.0162,True,,sept1scan
1762,0.5987,True,0.0743,True,,sept1scan
1763,0.554,True,0.0661,True,,sept1scan
1764,0.575,True,0.0858,True,,sept1scan
1765,0.5662,True,0.0681,True,,sept1scan
1766,0.5663,True,0.0659,True,,sept1scan
1767,0.5803,True,0.0416,True,,sept1scan
1768,0.5203,True,0.0557,True,,sept1scan
1769,0.5238,True,0.1072,True,,sept1scan
1770,0.4742,True,0.0474,True,,sept1scan
1771,0.6158,True,0.1411,True,,sept1scan
1772,0.4842,True,0.0437,True,,sept1scan
1773,0.4093,True,0.0572,True,,sept1scan
1774,0.5299,True,0.0637,True,,sept1scan
1775,0.3343,True,0.0668,True,,sept1scan
1776,0.3727,True,0.0529,True,,sept1scan
1777,0.4621,True,,False,,sept1scan
1778,0.4871,True,,False,,sept1scan
1779,0.6127,True,0.1184,True,,sept1scan
1780,0.4059,True,0.0537,True,,sept1scan
1781,0.4764,True,0.0508,True,,sept1scan
1782,0.5834,True,0.0663,True,,sept1scan
1783,0.372,True,0.0561,True,,sept1scan
1784,0.3808,True,0.0599,True,,sept1scan
1785,0.5138,True,0.0428,True,,sept1scan
1786,0.5212,True,0.0536,True,,sept1scan
1787,0.4142,True,,False,,sept1scan
1788,0.5029,True,0.0471,True,,sept1scan
1789,0.5526,True,,False,,sept1scan
1790,0.4864,False,,False,,none
1791,0.4864,False,,False,,none
1792,0.4864,False,,False,,none
1793,0.4019,True,0.0638,True,,sept1scan
1794,0.3979,True,0.0663,True,,sept1scan
1795,0.4672,True,0.0838,True,,sept1scan
1796,0.4962,True,0.0592,True,,sept1scan
1797,0.5661,True,0.1245,True,,sept1scan
1798,0.7632,True,0.2884,True,0.0239,july2scan
1799,0.4158,True,0.0666,True,,sept1scan
1800,0.3973,True,0.0582,True,,sept1scan
1801,0.2852,True,0.0055,True,,sept1scan
