spotId,x,y,r
434,-104.15677831144883,-73.50820029477512,0.7487
435,-111.07648819915123,-77.48426326296823,0.748519
436,-104.16411783168111,-81.49702625373166,0.748795
437,-111.08424654188714,-85.47260575098285,0.748697
438,-104.17159374375449,-89.48467726467477,0.748971
439,-111.09246740750807,-93.46019602243499,0.748846
440,-104.17981331204574,-97.47191982196644,0.749148
441,-111.10080114899225,-101.44771675833569,0.749019
442,-104.18821791267332,-105.45926663627002,0.749308
443,-111.1095289851351,-109.43409063735855,0.749229
444,-104.19688376567457,-113.44546345682295,0.749511
445,-111.1189382408275,-117.42061511674989,0.749492
446,-104.20613020422834,-121.43185671973879,0.749769
447,-111.12854230393022,-125.40785584014456,0.749783
448,-104.21702738382032,-129.41837483320552,0.750073
449,-111.1396412886619,-133.39517420793965,0.750061
450,-104.22796987302424,-137.40595258179718,0.75035
451,-111.15173064286246,-141.38392471216437,0.750459
452,-104.2397488548124,-145.39421444364226,0.750752
453,-111.16436867763086,-149.37331115438408,0.750822
454,-104.25284158821404,-153.38341685932812,0.751125
455,-111.17825770679164,-157.36445173194113,0.751342
456,-104.26705949584048,-161.37446323873937,0.751648
457,-117.76461039380867,70.38676215225688,0.747275
458,-124.68932445489015,66.39882142095139,0.747017
459,-117.78240924915349,62.39572731450028,0.747254
460,-124.70712261064836,58.40822413268701,0.746983
461,-117.79991389274632,54.40481565854285,0.747264
462,-124.72429668030989,50.417169957626434,0.746972
463,-117.81697362546441,46.412332126805175,0.747274
464,-124.74054096264508,42.425332137117195,0.746986
465,-117.83299274479714,38.41970332006552,0.747289
466,-124.75643780811765,34.433229368461625,0.747003
467,-117.84875459576243,30.426774809427453,0.74731
468,-124.77126650402862,26.440753815767266,0.747027
469,-117.86346547602005,22.433405750932238,0.747341
470,-124.78581739873114,18.447765083895305,0.747059
471,-117.87710071363271,14.43945352003615,0.747375
472,-124.7993757946738,10.454892471286273,0.747096
473,-117.89043964288052,6.446268932547619,0.747419
474,-124.81269702852482,2.461983548718612,0.747141
475,-117.90345657708299,-1.5477728859686606,0.747468
476,-124.82428440035851,-5.53106473906747,0.747193
477,-117.91469684303384,-9.541269738186452,0.74752
478,-124.83567225629125,-13.523670506060398,0.747253
479,-117.926421748858,-17.534395691383658,0.747582
480,-124.84688090592314,-21.51597140190499,0.747321
481,-117.93640663975005,-25.52723297237992,0.747646
482,-124.85716666781528,-29.50808727880799,0.747392
483,-117.94619481521023,-33.51995282144235,0.747719
484,-124.86651386784425,-37.50014577478915,0.74747
485,-117.95587057727882,-41.511964818610274,0.747799
486,-124.87493182146852,-45.49076645939958,0.747559
487,-117.96471525114596,-49.50265178964284,0.747886
488,-124.88333182428542,-53.48091279151695,0.747663
489,-117.9725881844296,-57.49360046895524,0.747975
490,-124.89205717138863,-61.470908323689734,0.747797
